run,N,M,final_k_granularity,cooldown_final_k_granularity,step,total_steps,loss,head_lr,muon_lr
41,5,1,0.25,0.25,46,50,0.8672,1072.0,0.00073
41,5,1,0.25,0.25,47,50,0.8671,1072.0,0.00073
41,5,1,0.25,0.25,48,50,0.8671,1072.0,0.00073
41,5,1,0.25,0.25,49,50,0.8671,1072.0,0.00073
41,5,1,0.25,0.25,50,50,0.8671,1072.0,0.00073
42,5,2,1.0,1.0,0,50,2.3135,1072.0,0.2
42,5,2,1.0,1.0,1,50,2.2201,1072.0,0.12
42,5,2,1.0,1.0,2,50,2.2057,1072.0,0.12
42,5,2,1.0,1.0,3,50,1.9585,1072.0,0.12
42,5,2,1.0,1.0,4,50,1.7667,1072.0,0.12
42,5,2,1.0,1.0,5,50,1.6212,1072.0,0.12
42,5,2,1.0,1.0,6,50,1.3666,1072.0,0.043
42,5,2,1.0,1.0,7,50,1.1805,1072.0,0.043
42,5,2,1.0,1.0,8,50,1.065,1072.0,0.043
42,5,2,1.0,1.0,9,50,1.0075,1072.0,0.043
42,5,2,1.0,1.0,10,50,0.9573,1072.0,0.043
42,5,2,1.0,1.0,11,50,0.922,1072.0,0.016
42,5,2,1.0,1.0,12,50,0.9022,1072.0,0.016
42,5,2,1.0,1.0,13,50,0.8916,1072.0,0.016
42,5,2,1.0,1.0,14,50,0.8923,1072.0,0.016
42,5,2,1.0,1.0,15,50,0.8877,1072.0,0.016
42,5,2,1.0,1.0,16,50,0.8798,1072.0,0.0093
42,5,2,1.0,1.0,17,50,0.8777,1072.0,0.0093
42,5,2,1.0,1.0,18,50,0.8776,1072.0,0.0093
42,5,2,1.0,1.0,19,50,0.8752,1072.0,0.0093
42,5,2,1.0,1.0,20,50,0.8754,1072.0,0.0093
42,5,2,1.0,1.0,21,50,0.8721,1072.0,0.0056
42,5,2,1.0,1.0,22,50,0.872,1072.0,0.0056
42,5,2,1.0,1.0,23,50,0.8711,1072.0,0.0056
42,5,2,1.0,1.0,24,50,0.871,1072.0,0.0056
42,5,2,1.0,1.0,25,50,0.8706,1072.0,0.0056
42,5,2,1.0,1.0,26,50,0.8696,1072.0,0.0034
42,5,2,1.0,1.0,27,50,0.8693,1072.0,0.0034
42,5,2,1.0,1.0,28,50,0.8693,1072.0,0.0034
42,5,2,1.0,1.0,29,50,0.869,1072.0,0.0034
42,5,2,1.0,1.0,30,50,0.8689,1072.0,0.0034
42,5,2,1.0,1.0,31,50,0.8685,1072.0,0.002
42,5,2,1.0,1.0,32,50,0.8683,1072.0,0.002
42,5,2,1.0,1.0,33,50,0.8682,1072.0,0.002
42,5,2,1.0,1.0,34,50,0.8681,1072.0,0.002
42,5,2,1.0,1.0,35,50,0.868,1072.0,0.002
42,5,2,1.0,1.0,36,50,0.868,1072.0,0.002
42,5,2,1.0,1.0,37,50,0.8679,1072.0,0.002
42,5,2,1.0,1.0,38,50,0.8679,1072.0,0.002
42,5,2,1.0,1.0,39,50,0.8678,1072.0,0.002
42,5,2,1.0,1.0,40,50,0.8677,1072.0,0.002
42,5,2,1.0,1.0,41,50,0.8676,1072.0,0.0012
42,5,2,1.0,1.0,42,50,0.8675,1072.0,0.0012
42,5,2,1.0,1.0,43,50,0.8675,1072.0,0.0012
42,5,2,1.0,1.0,44,50,0.8675,1072.0,0.0012
42,5,2,1.0,1.0,45,50,0.8674,1072.0,0.0012
42,5,2,1.0,1.0,46,50,0.8674,1072.0,0.00073
42,5,2,1.0,1.0,47,50,0.8673,1072.0,0.00073
42,5,2,1.0,1.0,48,50,0.8673,1072.0,0.00073
42,5,2,1.0,1.0,49,50,0.8673,1072.0,0.00073
42,5,2,1.0,1.0,50,50,0.8673,1072.0,0.00073
43,5,2,1.0,0.25,0,50,2.3135,1072.0,0.2
43,5,2,1.0,0.25,1,50,2.2201,1072.0,0.12
43,5,2,1.0,0.25,2,50,2.2057,1072.0,0.12
43,5,2,1.0,0.25,3,50,1.9585,1072.0,0.12
43,5,2,1.0,0.25,4,50,1.7667,1072.0,0.12
43,5,2,1.0,0.25,5,50,1.6212,1072.0,0.12
43,5,2,1.0,0.25,6,50,1.3666,1072.0,0.043
43,5,2,1.0,0.25,7,50,1.1799,1072.0,0.043
43,5,2,1.0,0.25,8,50,1.0637,1072.0,0.043
43,5,2,1.0,0.25,9,50,1.0058,1072.0,0.043
43,5,2,1.0,0.25,10,50,0.9552,1072.0,0.043
43,5,2,1.0,0.25,11,50,0.9559,1072.0,0.043
43,5,2,1.0,0.25,12,50,0.925,1072.0,0.043
43,5,2,1.0,0.25,13,50,0.9307,1072.0,0.043
43,5,2,1.0,0.25,14,50,0.9095,1072.0,0.043
43,5,2,1.0,0.25,15,50,0.9126,1072.0,0.043
43,5,2,1.0,0.25,16,50,0.8872,1072.0,0.0093
43,5,2,1.0,0.25,17,50,0.8779,1072.0,0.0093
43,5,2,1.0,0.25,18,50,0.877,1072.0,0.0093
43,5,2,1.0,0.25,19,50,0.8735,1072.0,0.0093
43,5,2,1.0,0.25,20,50,0.8736,1072.0,0.0093
43,5,2,1.0,0.25,21,50,0.8714,1072.0,0.0056
43,5,2,1.0,0.25,22,50,0.8707,1072.0,0.0056
43,5,2,1.0,0.25,23,50,0.8703,1072.0,0.0056
43,5,2,1.0,0.25,24,50,0.87,1072.0,0.0056
43,5,2,1.0,0.25,25,50,0.8696,1072.0,0.0056
43,5,2,1.0,0.25,26,50,0.869,1072.0,0.0034
43,5,2,1.0,0.25,27,50,0.8686,1072.0,0.0034
43,5,2,1.0,0.25,28,50,0.8686,1072.0,0.0034
43,5,2,1.0,0.25,29,50,0.8684,1072.0,0.0034
43,5,2,1.0,0.25,30,50,0.8683,1072.0,0.0034
43,5,2,1.0,0.25,31,50,0.8684,1072.0,0.0034
43,5,2,1.0,0.25,32,50,0.868,1072.0,0.0034
43,5,2,1.0,0.25,33,50,0.8681,1072.0,0.0034
43,5,2,1.0,0.25,34,50,0.8679,1072.0,0.0034
43,5,2,1.0,0.25,35,50,0.8679,1072.0,0.0034
43,5,2,1.0,0.25,36,50,0.8676,1072.0,0.002
43,5,2,1.0,0.25,37,50,0.8675,1072.0,0.002
43,5,2,1.0,0.25,38,50,0.8675,1072.0,0.002
43,5,2,1.0,0.25,39,50,0.8675,1072.0,0.002
43,5,2,1.0,0.25,40,50,0.8674,1072.0,0.002
43,5,2,1.0,0.25,41,50,0.8673,1072.0,0.0012
43,5,2,1.0,0.25,42,50,0.8673,1072.0,0.0012
43,5,2,1.0,0.25,43,50,0.8673,1072.0,0.0012
43,5,2,1.0,0.25,44,50,0.8672,1072.0,0.0012
43,5,2,1.0,0.25,45,50,0.8672,1072.0,0.0012
43,5,2,1.0,0.25,46,50,0.8672,1072.0,0.00073
43,5,2,1.0,0.25,47,50,0.8672,1072.0,0.00073
43,5,2,1.0,0.25,48,50,0.8672,1072.0,0.00073
43,5,2,1.0,0.25,49,50,0.8671,1072.0,0.00073
43,5,2,1.0,0.25,50,50,0.8671,1072.0,0.00073
44,5,2,0.25,0.25,0,50,2.3135,1072.0,0.2
44,5,2,0.25,0.25,1,50,2.2207,1072.0,0.11
44,5,2,0.25,0.25,2,50,2.2079,1072.0,0.11
44,5,2,0.25,0.25,3,50,1.9599,1072.0,0.11
44,5,2,0.25,0.25,4,50,1.7617,1072.0,0.11
44,5,2,0.25,0.25,5,50,1.6067,1072.0,0.11
44,5,2,0.25,0.25,6,50,1.4167,1072.0,0.093
44,5,2,0.25,0.25,7,50,1.2426,1072.0,0.093
44,5,2,0.25,0.25,8,50,1.1404,1072.0,0.093
44,5,2,0.25,0.25,9,50,1.0778,1072.0,0.093
44,5,2,0.25,0.25,10,50,1.0073,1072.0,0.093
44,5,2,0.25,0.25,11,50,0.928,1072.0,0.026
44,5,2,0.25,0.25,12,50,0.9019,1072.0,0.026
44,5,2,0.25,0.25,13,50,0.8919,1072.0,0.026
44,5,2,0.25,0.25,14,50,0.8952,1072.0,0.026
44,5,2,0.25,0.25,15,50,0.8889,1072.0,0.026
44,5,2,0.25,0.25,16,50,0.8773,1072.0,0.0072
44,5,2,0.25,0.25,17,50,0.8749,1072.0,0.0072
44,5,2,0.25,0.25,18,50,0.8729,1072.0,0.0072
44,5,2,0.25,0.25,19,50,0.8723,1072.0,0.0072
44,5,2,0.25,0.25,20,50,0.8715,1072.0,0.0072
44,5,2,0.25,0.25,21,50,0.8705,1072.0,0.0043
44,5,2,0.25,0.25,22,50,0.8698,1072.0,0.0043
44,5,2,0.25,0.25,23,50,0.8697,1072.0,0.0043
44,5,2,0.25,0.25,24,50,0.8693,1072.0,0.0043
44,5,2,0.25,0.25,25,50,0.8691,1072.0,0.0043
44,5,2,0.25,0.25,26,50,0.8688,1072.0,0.003
44,5,2,0.25,0.25,27,50,0.8684,1072.0,0.003
44,5,2,0.25,0.25,28,50,0.8685,1072.0,0.003
44,5,2,0.25,0.25,29,50,0.8682,1072.0,0.003
44,5,2,0.25,0.25,30,50,0.8682,1072.0,0.003
44,5,2,0.25,0.25,31,50,0.868,1072.0,0.002
44,5,2,0.25,0.25,32,50,0.8678,1072.0,0.002
44,5,2,0.25,0.25,33,50,0.8678,1072.0,0.002
44,5,2,0.25,0.25,34,50,0.8677,1072.0,0.002
44,5,2,0.25,0.25,35,50,0.8676,1072.0,0.002
44,5,2,0.25,0.25,36,50,0.8677,1072.0,0.0023
44,5,2,0.25,0.25,37,50,0.8675,1072.0,0.0023
44,5,2,0.25,0.25,38,50,0.8675,1072.0,0.0023
44,5,2,0.25,0.25,39,50,0.8675,1072.0,0.0023
44,5,2,0.25,0.25,40,50,0.8675,1072.0,0.0023
44,5,2,0.25,0.25,41,50,0.8673,1072.0,0.0014
44,5,2,0.25,0.25,42,50,0.8673,1072.0,0.0014
44,5,2,0.25,0.25,43,50,0.8673,1072.0,0.0014
44,5,2,0.25,0.25,44,50,0.8672,1072.0,0.0014
44,5,2,0.25,0.25,45,50,0.8672,1072.0,0.0014
44,5,2,0.25,0.25,46,50,0.8672,1072.0,0.00073
44,5,2,0.25,0.25,47,50,0.8672,1072.0,0.00073
44,5,2,0.25,0.25,48,50,0.8671,1072.0,0.00073
44,5,2,0.25,0.25,49,50,0.8671,1072.0,0.00073
44,5,2,0.25,0.25,50,50,0.8671,1072.0,0.00073
